Customer ID,Age,income_usd,credit Score,tenure_years,monthly_visits,satisfaction,City,customer_segment,gender,is_active,churn_flag,signup_date,lead_source,notes_text
CUST-01884,39.21736917,,555.8860938,4.465024967,9,3.635675568,,UNKNOWN,F,no,No,2026-04-03,,complaint!!!
CUST-01948,27.09076534,"$18,612",722 pts,15.66855101,4,,Pune,Consumer,F,no,No,2026-06-08,email,good customer
CUST-00458,27.85206761,,,4.755243214,6,3.431522257,Chennai,Consumer,f,yes,No,2022-04-11,WEB,
CUST-01829,27.48668091,62598.57569,632.781236,3.030180251,10,3.795825986,Pune,Consumer,,Y,Yes,06/02/2026,Unknown,
CUST-00055,32.35552815,67281.23125,774 pts,11.69590532,5,3.983858554,Mumbai,Consumer,,,No,2021-02-25,google_ads,good customer
CUST-01502,30.5047591,113807.4434,218.5215263,,6,2.63685659,Mumbai,Consumer,Male,Y,No,,WEB,
CUST-00644,40.06352399,"$32,495",608.9246813,2.854825185,2,3.954378465,Bengaluru,Enterprise,M,Yes,No,2022-10-18,Website,???
CUST-00678,,72754.87644,775.7003425,5.338989172,10,,Hyderabad,,Male,,No,2022-11-21,referral,follow-up needed
CUST-00222,40.9099615,36043.89757,701.857522,8.055710347,5,3.835973672,Mumbai,Consumer,m,Y,No,2021-08-14,Unknown,good
CUST-00114,20.64730575,,,2.685901764,4,4.214085853,Hyderabad,Consumer,m,no,,,email,
CUST-00983,40.75378059,,448.2138152,9.244395151,9,4.903812401,Kolkata,SMB,,,,28/09/2023,website,follow-up needed
CUST-01229,44.71448445,77161.84457,451.0592288,12.68794796,4,3.272360884,Kolkata,Consumer,m,No,No,05/06/2024,WEB,???
CUST-01000,47.88503758,,756.8183404,,7,3.398215278,Bengaluru,Consumer,Female,Yes,No,2023-10-15,email,
CUST-00175,22.66474911,66128.94098,815.2781337,3.002501131,8,3.494247468,,SMB,F,Yes,Yes,2021-06-27,,ok
CUST-00782,37.04324523,38234.76509,,13.31266847,,5,Delhi,Enterprise,m,,Yes,2023-03-07,???,???
CUST-00590,57.33339378,,637.2676016,0.730896221,5,3.8538937,Pune,Enterprise,f,No,Yes,2022-08-24,WEB,
CUST-01560,36.3 years,,537.072727,5.331553132,5,4.383207155,Hyderabad,SMB,Female,no,No,2025-05-08,???,ok
CUST-00019,48.54140362,75743.37084,605.5996057,16.92676253,,,Pune,Consumer,Female,,No,2021-01-19,,urgent
CUST-00424,20.23356185,43279.61058,805.1069681,1.850527285,9,,Bengaluru,consumer,Male,Y,No,2022-03-08,email,late payment
CUST-01344,31.6794153,,624.9641041,6.941005605,,,Delhi,Consumer,m,No,No,2024-09-30,,complaint!!!
CUST-00286,32.34170231,67153.98537,632.7230832,5.841189103,6,2.966866915,Hyderabad,,Male,no,,,email,normal
CUST-01584,29.56317103,53165.90246,,5.463665255,11,3.357531752,Mumbai,SMB.,f,No,Yes,2025-06-02,Website,
CUST-00429,,54493.04,634.4325608,1.140601136,3,3.592925644,Bengaluru,Enterprise,m,no,No,2022-03-13,Email,late payment
CUST-01510,39.58815808,"$31,099",609.0031889,3.426499991,,,Bengaluru,,m,N,Yes,2025-03-18,???,normal
CUST-01319,20.17933425,102692.0072,603.7160752,,5,3.495931523,Hyderabad,Consumer,Male,N,No,2024-09-05,email,complaint!!!
CUST-00670,18,missing,639.3292262,,,2.796960916,,SMB,Male,yes,,,referral,???
CUST-00032,33.1230198,41926.81801,638.1853872,2.774952027,7,,Mumbai,,f,,Yes,2021-02-01,Unknown,normal
CUST-00941,40.53931679,135747.4734,808 pts,3.245578137,3,,,Consumer,Male,no,No,2023-08-16,Email,good customer
CUST-00723,18,,590.388699,9.017241143,11,2.93719045,Pune,Enterprise,M,N,No,2023-01-06,Google Ads,good customer
CUST-00995,36.68318982,42113.37026,659.1093829,10.69147333,5,3.511924129,Pune,,Female,No,No,not_a_date,,
CUST-00215,34.06792287,34151.42487,697.2557699,2.008997634,5,99999,Hyderabad,Consumer,m,,Yes,2021-08-07,,good
CUST-00814,32.0 years,41007.10804,,8.573984412,,2.49655576,,SMB,F,No,No,,Referral,
CUST-00327,19.13551693,16226.12087,850,2.889096208,8,3.676802814,Mumbai,SMB,Female,1,No,2021-11-29,Email,normal
CUST-00561,37.15183542,67004.4629,569.4067181,3.833510481,6,2.93585867,Delhi,,Male,N,No,2022-07-25,google_ads,good customer
CUST-01113,24.1730139,133770.2155,362.4241984,8.951136127,,4.44266599,Bengaluru,Consumer,m,0,No,2024-02-08,Unknown,
CUST-00701,51.3555907,88128.75584,607.0975936,3.821540901,7,4.336494551,Delhi,SMB,f,Y,,2022-12-15,google_ads,complaint!!!
CUST-01579,18,74738.83965,514.5733335,7.08178679,5,2.904028034,Delhi,,f,No,No,2025-05-27,website,VIP
CUST-01190,36.30814523,₹55k,482 pts,12.6147442,6,3.924109637,Hyderabad,SMB,m,,No,2024-04-26,referral,N/A
CUST-00342,41.65240075,49540.66092,505.702193,,7,4.528447729,,Consumer,Female,N,No,2021-12-14,Social,N/A
CUST-00630,,53731.24037,591.3055966,5.163353489,6,2.946101501,Kolkata,UNKNOWN,Male,1,No,2022-10-03,,
CUST-00148,36.31050936,92060.53327,583.7842928,3.314292616,5,3.184792051,Mumbai,consumer,F,no,No,2021-05-30,Email,???
CUST-01310,33.82971905,43085.53325,716.062389,4.461238393,8,3.002355304,Delhi,Enterprise,,Yes,No,2024-08-26,Referral,follow-up needed
CUST-00361,36.16972961,130429.4349,,6.26234313,7,,Bengaluru,SMB.,F,,Yes,,website,N/A
CUST-00084,33.41914527,"$60,008",691.1358423,5.784534608,8,5,Kolkata,Consumer,Female,1,No,2021-03-26,website,
CUST-00049,46.14696276,58181.90222,699.9855417,6.810149439,6,3.945639545,Delhi,Consumer,m,1,No,2021-02-18,email,urgent
CUST-00469,,,785.2119924,1.309793341,,,Hyderabad,SMB,m,,,2022-04-22,google_ads,complaint!!!
CUST-00156,59.21515896,76543.62133,,,5,3.130249001,Hyderabad,consumer,Male,0,No,2021-06-07,,normal
CUST-00773,,48084.13624,546.364612,3.931397259,6,3.937162142,Mumbai,SMB,M,1,No,2023-02-26,email,urgent
CUST-01240,56.62256144,,647.91439,,3,4.226795184,Bengaluru,SMB,f,Yes,No,2024-06-16,???,N/A
CUST-01201,22.1295064,40117.58855,624.2566284,,6,4.618024866,Hyderabad,Consumer,Female,Y,No,,website,
CUST-01403,35.55116582,37157.18993,508.8342946,1.101738677,4,3.323266451,Chennai,SMB,F,N,Yes,2024-11-29,Google Ads,VIP
CUST-01203,,46475.34894,753.157044,,,4.379460428,,SMB,Female,yes,No,2024-05-09,WEB,late payment
CUST-01631,23.36149106,82032.31543,649.7125145,3.69753627,2,4.005494295,Mumbai,,Female,Yes,No,2025-07-19,???,late payment
CUST-00501,54.36634676,74554.12846,654.4820031,3.173004903,5,2.006746012,Kolkata,Consumer,M,N,No,2022-05-25,email,good customer
CUST-01765,25.37735273,53067.14854,480.5004439,6.256910753,7,,Hyderabad,Consumer,m,1,,2025-12-03,,???
CUST-00180,,,638.7384775,1.963882514,6,3.023989741,Pune,SMB,Female,1,,02/07/2021,Website,N/A
CUST-01048,44.51113356,73324.68021,565.3775103,6.016055921,6,4.389775206,Pune,Consumer,f,,Yes,2023-12-03,Google Ads,ok
CUST-01756,45.54555552,,742.8811788,2.49279694,,3.920222502,Chennai,Consumer,m,,No,2025-11-24,,late payment
CUST-00951,18,,499.5889053,4.494707411,9,,Bengaluru,,f,No,No,2023-08-27,website,VIP
CUST-01317,35.6 years,50319.19595,,6.63288009,9,,Chennai,SMB,M,,No,,email,
CUST-01620,,47526.42747,,2.713351888,7,3.822942768,Chennai,SMB.,Male,,No,2025-07-08,Social,normal
CUST-00529,,99745.97924,667.4456715,11.09897692,10,2.435933897,Delhi,Enterprise,Male,0,No,2022-06-23,Website,VIP
CUST-00347,30.9067589,,,2.136886544,4,,Mumbai,Consumer,F,Y,No,2021-12-19,Social,ok
CUST-01388,,,,13.68789886,6,3.50324476,,Consumer,f,yes,,2024-11-14,???,ok
CUST-01961,39.97184791,113020.8466,628.3362759,2.476281878,8,5,Delhi,Consumer,M,Y,No,2026-06-21,google_ads,normal
CUST-01051,23.09893365,95112.03225,608.3148616,13.9953828,4,3.861418679,Hyderabad,,F,1,,2023-12-06,Unknown,late payment
CUST-01973,39.25628036,,589.6018197,12.83564522,4,2.245634725,Delhi,,,1,Yes,2026-07-03,Social,
CUST-01442,,56425.17526,572.4541542,7.772477555,8,3.628832666,Pune,,M,Y,Yes,2025-01-08,google_ads,late payment
CUST-00602,31.06953335,119528.8216,812.4231977,1.930357558,10,3.279998287,Chennai,Enterprise,Male,,No,2022-09-05,email,
CUST-01282,18,83936.89414,646.0541632,2.761420485,5,2.993325925,Hyderabad,,m,No,No,2024-07-29,google_ads,good
,20.39545706,92366.06753,767.8048841,4.524942987,3,4.358064996,Mumbai,Enterprise,f,N,No,2021-09-05,???,
CUST-01337,43.62263334,48018.19962,,3.378518009,9,2.797017774,,Consumer,Female,N,No,2024-09-23,referral,complaint!!!
CUST-01068,43.46028464,69876.04326,694.2805556,8.692331584,5,,Hyderabad,,,,No,2023-12-24,,normal
CUST-01476,thirty,76956.58032,,3.000969528,3,,Pune,Consumer,,1,No,2025-02-12,???,N/A
CUST-00313,58.92721431,116765.1594,,15.30540858,7,1.596644533,Hyderabad,UNKNOWN,Female,1,No,2021-11-14,email,good customer
CUST-00436,30.73999145,,561.170778,1.236916592,6,3.21113362,,Consumer,Male,Yes,No,2022-03-20,Google Ads,N/A
CUST-01899,32.60035542,38755.0224,682.4942422,,3,4.813954283,,Consumer,F,No,Yes,2026-04-19,Website,normal
CUST-01329,,,607.6000991,8.062278928,5,3.23550749,Delhi,SMB,F,Yes,No,,,follow-up needed
CUST-00309,44.9918629,111876.9007,577.3731115,6.841183883,5,3.334693744,Mumbai,,Male,0,No,2021-11-10,Email,normal
CUST-00431,25.51347273,23810.42676,726.5552231,,5,4.176317189,,SMB,f,no,No,2022-03-15,Website,
CUST-00661,18,"$31,588",,5.141746908,6,,Kolkata,Enterprise,F,yes,Yes,2022-11-04,,normal
CUST-00371,38.13711267,30023.17219,732.7823906,3.652314423,6,,Chennai,Consumer,f,N,Yes,2022-01-13,WEB,follow-up needed
CUST-00567,36.08422031,61440.72289,690.9553871,5.276341919,4,2.093651075,Pune,Consumer,,0,Yes,,,
CUST-00980,43.32575251,194834.0993,682.9902923,7.318294258,4,4.308116847,Mumbai,SMB,Male,Y,No,2023-09-25,Website,complaint!!!
CUST-00182,40.63259002,62569.02199,808.2249226,,4,4.546933963,Mumbai,Enterprise,F,yes,No,2021-07-04,Referral,normal
CUST-01363,,61921.19749,770.2807423,0.7088730143,,4.206757912,Hyderabad,SMB,m,No,No,2024-10-19,Social,N/A
CUST-00622,38.38529209,37774.44041,,3.680780502,3,,Chennai,Enterprise,M,,No,2022-09-25,Google Ads,complaint!!!
CUST-00819,41.27844827,83213.77318,640.9618663,19.78448217,4,4.586892287,Bengaluru,Enterprise,f,Yes,Yes,,website,good
CUST-01193,34.9201506,,797.5945106,,5,99999,Bengaluru,SMB,f,,No,2024-04-29,Google Ads,N/A
CUST-00953,43.73035205,46773.66684,,6.040451247,8,4.227455254,Mumbai,SMB.,Male,Y,Yes,29/08/2023,,
CUST-01422,,51619.47058,581.6734951,5.957116613,,4.781662842,Mumbai,Consumer,f,Y,No,2024-12-19,,ok
CUST-01841,30.95215085,25708.64178,,2.54532749,12,5,Mumbai,SMB,f,1,Yes,2026-02-18,referral,late payment
CUST-00923,39.43071033,27308.80969,607 pts,3.453945143,8,,Kolkata,Enterprise,m,Y,No,2023-07-29,email,
CUST-01074,18.88646888,"$84,034",211.9840922,7.659284801,4,1.864035395,Bengaluru,consumer,,N,Yes,2023-12-30,Social,good
CUST-00297,41.55192788,226380.6276,596.1304339,5.193326448,7,4.214174458,Pune,Consumer,f,,No,2021-10-29,Social,
CUST-00967,34.93001514,119436.1125,530.2340807,4.868519789,6,4.401085258,Pune,SMB,M,No,No,2023-09-12,Google Ads,normal
CUST-00462,27.99957433,26711.41335,579.0477826,2.487597957,8,3.217629803,Chennai,,M,1,No,,website,late payment
CUST-01303,45.37124526,"$92,205",636.1680738,3.907976923,8,3.652640642,Mumbai,SMB,Male,0,Yes,2024-08-19,,urgent
CUST-01177,28.8563065,88414.08771,,,,,Chennai,Consumer,Male,1,No,2024-04-13,???,urgent
CUST-00378,18,37444.92422,781.1019966,3.801849409,8,4.214952791,Hyderabad,Consumer,f,no,No,2022-01-20,,VIP
CUST-00799,50.31004211,75390.59586,618.3875973,6.119287641,8,4.885102597,Chennai,SMB,M,,No,2023-03-25,???,follow-up needed
CUST-01103,45.18016456,84519.54827,526.955627,6.731329396,4,,Pune,Enterprise,,,No,2024-01-28,Referral,
CUST-00106,35.53474931,,640.059139,3.588868494,5,3.630662503,Mumbai,UNKNOWN,Male,No,,,email,
CUST-00127,55.55963469,185104.7913,631 pts,2.835170114,9,4.718260833,Delhi,UNKNOWN,Male,,No,2021-05-09,???,ok
CUST-01996,42.70413125,37863.95824,,15.68172556,8,3.123745636,Mumbai,,,N,No,,Unknown,VIP
CUST-00839,60.04864011,106199.5533,722.2000153,6.08408663,,,,Consumer,f,N,No,2023-05-04,referral,VIP
CUST-00356,N/A,16523.60719,,,5,4.427190622,Delhi,Consumer,F,N,No,2021-12-28,WEB,
CUST-01617,73.0 years,105922.7096,669.0359012,,6,,Hyderabad,SMB,m,yes,No,2025-07-05,WEB,complaint!!!
CUST-00683,53.0207001,₹55k,599.4135312,2.99112111,8,,Bengaluru,,,0,No,,WEB,
CUST-00813,41.03461778,43643.4667,,5.495103696,9,3.551885465,Pune,consumer,F,,No,2023-04-08,Social,
CUST-01681,19.99196717,38824.18488,496.3726996,1.950428362,3,,Pune,Enterprise,,1,,,google_ads,ok
CUST-00210,33.99051871,43316.03748,533.976171,4.125957063,7,,Bengaluru,SMB.,Female,No,No,01/08/2021,WEB,follow-up needed
CUST-01493,30.52951817,47097.74958,816.5975795,,,3.863447269,Mumbai,Consumer,M,Yes,Yes,,Social,late payment
CUST-00141,,52201.03198,639.0429989,7.803363255,6,,Pune,Consumer,,yes,Yes,,website,late payment
CUST-01975,21.9157255,38082.20386,,0.9744886928,,3.75196397,Pune,,F,N,No,2026-07-05,google_ads,
CUST-01340,35.4 years,22463.90879,607.6484763,1.678745635,,2.62131851,Delhi,UNKNOWN,m,,No,2024-09-26,,normal
CUST-01798,,30779.36832,,3.373742222,,4.336524766,Kolkata,Enterprise,f,,No,2026-01-06,referral,good
CUST-01575,20.55680864,,770.1572752,8.511275819,2,,Kolkata,Consumer,f,0,No,2025-05-23,website,good
CUST-01182,48.25622876,,701.0701787,15.91200678,9,,Bengaluru,Enterprise,m,N,Yes,2024-04-18,,
CUST-01394,,"$30,921",,9.827207835,,2.60789858,,Consumer,M,1,Yes,2024-11-20,email,ok
CUST-01816,32.4544751,,610.3928295,3.706182299,8,3.693354408,Mumbai,SMB,Male,no,No,24/01/2026,WEB,
,46.41996378,81119.71831,597.3307848,1.076199635,5,4.346306015,Delhi,consumer,f,1,Yes,2022-12-26,Email,
CUST-01794,,81821.83382,702.3678441,,7,3.837224694,Bengaluru,Consumer,M,,Yes,2026-01-02,Website,???
CUST-00893,33.09933647,52228.31807,766.9980518,4.317182033,,3.524433033,Chennai,Consumer,F,Yes,,,email,
CUST-00860,,33715.19095,834.2665907,,,,Bengaluru,consumer,m,yes,No,,,???
CUST-00011,,,753.9258892,,,4.124049493,Kolkata,Consumer,m,yes,No,2021-01-11,google_ads,
CUST-01695,23.01128035,111371.2546,804.6960391,3.336152043,6,4.476192385,Hyderabad,Consumer,f,1,No,2025-09-23,Website,good customer
CUST-01428,49.05380896,73415.56504,612.7168678,10.25627121,4,3.656811202,Bengaluru,consumer,Female,no,Yes,2024-12-25,Email,good
CUST-00283,,100992.9239,718.6108303,6.006296629,4,4.664121184,Delhi,Consumer,,No,,2021-10-15,google_ads,
CUST-00811,35.57500106,,,4.372630521,8,4.268439282,Pune,UNKNOWN,F,,No,2023-04-06,website,complaint!!!
CUST-01342,43.13355678,83729.89718,580.8947139,4.213062824,7,3.665960314,,SMB,Female,yes,No,2024-09-28,,???
CUST-00292,39.83075015,103043.1268,643.442865,,6,2.096716498,Delhi,Consumer,M,0,No,2021-10-24,???,N/A
CUST-00755,59.42202082,99562.78865,587.8905583,3.993414903,4,,,,F,no,Yes,2023-02-08,,complaint!!!
CUST-00627,33.06034013,115760.5291,784.6839333,4.060960781,8,,Bengaluru,,F,0,Yes,30/09/2022,,VIP
CUST-00944,52.4036751,46803.66375,612.4510398,6.423931414,6,3.081109785,Delhi,Consumer,M,0,No,2023-08-19,Website,normal
CUST-00862,20.69241037,77898.81673,776 pts,9.051319942,9,,Chennai,Consumer,M,Yes,No,2023-05-28,Social,good
CUST-00130,N/A,98986.88061,,2.453783208,7,2.863087873,,Consumer,Female,No,No,,Unknown,
CUST-01176,18.79752981,20876.49767,499.9040844,3.881312174,9,,Hyderabad,SMB,Female,Y,No,2024-04-12,,
CUST-00324,47.01042786,55355.56604,580.2503257,1.689014232,5,4.708629383,Delhi,,M,1,No,2021-11-26,,urgent
CUST-01091,,108670.6068,526.9798362,4.442236981,7,,Hyderabad,SMB,F,No,No,2024-01-16,referral,
CUST-00844,36.8804162,82255.5243,685.1767719,3.015505727,7,4.937950125,Bengaluru,Consumer,Female,,,2023-05-10,Google Ads,VIP
CUST-00964,36.68327058,36685.55098,682.3538655,12.70508041,6,3.180811052,Kolkata,Consumer,F,Y,No,2023-09-09,Google Ads,urgent
CUST-01865,,21405.89024,,4.240749546,32,4.603457755,Chennai,SMB,Male,Y,No,2026-03-15,Unknown,
CUST-00866,,27543.67217,780.1683408,1.178004183,6,2.103445577,Hyderabad,Consumer,F,0,No,2023-06-01,google_ads,late payment
CUST-00922,27.59593692,,649.8757028,8.801474708,5,3.139895086,Pune,,Male,Y,No,2023-07-28,,
CUST-00696,,,525.0454129,3.666584425,3,2.788109783,Pune,Consumer,Female,,Yes,2022-12-10,email,N/A
CUST-00216,50.0330939,55422.03179,537 pts,5.274159223,1,,Hyderabad,SMB,F,1,No,,,complaint!!!
CUST-01781,47.71033678,67602.34524,,6.134923201,4,4.074873134,Pune,Consumer,F,Yes,No,not_a_date,Google Ads,ok
CUST-01262,,30163.50969,six hundred,6.226204178,5,4.9533239,Chennai,consumer,m,,Yes,2024-07-08,,???
CUST-00159,32.00845282,79834.0295,,4.816655566,5,2.977438068,Bengaluru,consumer,Male,0,No,2021-06-11,WEB,good customer
CUST-01059,,"$38,009",744.5821431,5.797394272,4,4.867154409,Pune,Consumer,m,N,No,2023-12-15,google_ads,
CUST-00989,34.36856289,62142.10093,778.3215926,12.50922833,6,3.932133932,Kolkata,Consumer,Female,no,Yes,,website,
CUST-00842,38.42691772,100501.084,,,4,2.581540051,Pune,SMB,M,no,Yes,2023-05-07,referral,complaint!!!
CUST-00635,34.27419229,102971.1033,583 pts,7.895188771,8,1.955176063,Bengaluru,UNKNOWN,Female,Yes,No,2022-10-09,Google Ads,???
CUST-00517,46.01991222,55333.23796,567.3868575,8.381164487,6,4.093638529,Hyderabad,,Male,N,Yes,not_a_date,Google Ads,ok
CUST-01429,45.85591434,154432.6759,,,7,3.32358586,Hyderabad,Consumer,Male,yes,Yes,2024-12-26,,
CUST-01748,41.76582824,90227.3865,715.0915624,1.854812802,,,Chennai,SMB,f,Y,,2025-11-16,Unknown,good customer
CUST-00598,47.75121545,64400.62257,600 pts,4.463670911,3,3.521245414,,SMB,,,Yes,2022-09-01,google_ads,???
CUST-00196,27.3 years,19813.46631,,3.764226645,,,,SMB,m,yes,No,2021-07-18,Email,good
CUST-01784,26.19900826,115671.9237,740.2618882,1.247886997,5,3.733674558,Mumbai,Consumer,F,Yes,Yes,,Unknown,urgent
CUST-00870,,75344.16748,639 pts,4.724115371,,2.832104211,Hyderabad,Consumer,M,,Yes,not_a_date,???,ok
CUST-00411,20.21377523,33507.33832,623 pts,15.20000609,6,5,Pune,Consumer,Male,No,No,2022-02-22,,N/A
CUST-00097,22.12760465,88791.03689,635.7050555,8.074732774,13,4.473023419,Chennai,,,,,2021-04-08,Unknown,VIP
CUST-01001,37.28860825,109321.7827,850,4.136953151,1,4.044364898,Bengaluru,Enterprise,F,,No,2023-10-17,Referral,ok
CUST-01506,,136155.1268,678.046228,2.520013503,3,3.974011376,Mumbai,SMB,M,1,No,2025-03-14,website,normal
CUST-00157,39.56329426,66037.71099,793 pts,,7,2.294262039,,consumer,Male,N,No,2021-06-08,email,complaint!!!
CUST-00420,54.24303067,15293.50605,,7.764432024,2,3.683426382,Pune,UNKNOWN,M,Yes,No,2022-03-03,Unknown,good customer
CUST-01803,34.3 years,48714.28653,,4.642458344,,3.068792991,Bengaluru,SMB,m,,No,2026-01-11,,N/A
CUST-00478,24.3 years,"$61,792",667.4826938,3.820516294,7,3.328893136,Chennai,SMB,F,yes,Yes,,email,normal
CUST-01856,,19641.55861,663.6041509,2.208055275,4,4.772121352,Hyderabad,Consumer,Female,yes,No,2026-03-06,website,normal
CUST-00669,31.72737565,54401.25733,,2.768143845,,3.096325804,Bengaluru,Enterprise,f,Y,Yes,2022-11-12,,late payment
CUST-01418,49.9458834,92458.68656,,3.431374864,8,2.049260992,Hyderabad,,Female,yes,No,,Referral,good customer
CUST-01872,31.25832148,31274.84297,556.178689,3.933929335,6,2.891223953,Bengaluru,,Female,,Yes,,website,
CUST-01300,,59780.56588,593.3792725,6.101599323,,,Kolkata,,m,,Yes,2024-08-16,WEB,good customer
CUST-00448,34.02214193,,,,3,,,Enterprise,Male,Y,Yes,2022-04-01,WEB,complaint!!!
CUST-00554,,17471.4413,,6.631141093,9,,Pune,Enterprise,m,yes,Yes,2022-07-18,email,good
,36.57634009,76629.87047,699.109735,4.977078318,6,2.700057137,Mumbai,consumer,M,N,Yes,2021-07-01,referral,good
CUST-00391,18,18706.4448,215.3448394,2.037745588,5,3.816982042,Bengaluru,Consumer,F,N,No,02/02/2022,Unknown,normal
CUST-00579,34.96979199,,542.6177568,0.9568835544,4,3.995038791,Pune,Enterprise,F,1,No,2022-08-12,,good
CUST-01478,20.51434504,"$48,656",646.1629944,,16,3.762627508,,,Male,yes,No,2025-02-14,referral,???
CUST-01707,32.6 years,"$49,855",725.7753499,,5,4.497891053,Delhi,Consumer,Female,Yes,Yes,2025-10-05,WEB,N/A
CUST-01288,37.72119547,,,9.912644909,5,,Mumbai,SMB,Female,Yes,No,2024-08-04,,normal
CUST-01645,20.09472997,47306.0273,699.273815,4.814275234,10,3.552306426,Hyderabad,Consumer,Male,Yes,No,2025-08-03,???,N/A
CUST-01024,45.39361602,36166.21599,685.5907937,3.706564259,5,,Bengaluru,SMB,f,no,No,2023-11-09,,
CUST-00821,32.22510651,"$23,569",547.7783522,,6,3.590820703,Bengaluru,SMB,M,Yes,No,2023-04-16,google_ads,urgent
CUST-01825,27.44429087,45894.88466,615.0992712,11.11166342,4,3.309347156,Bengaluru,Consumer,Male,1,No,2026-02-02,Social,
CUST-00985,unknown,26591.26945,551.2641465,,8,2.850052472,Hyderabad,,f,no,Yes,30/09/2023,,normal
CUST-01339,,30383.71373,590.5471821,4.102902855,7,3.76831734,Kolkata,,m,N,No,2024-09-25,,
CUST-00665,37.02094676,43594.22314,653.2582375,4.576972053,9,,Hyderabad,SMB,,N,No,2022-11-08,,N/A
CUST-00143,,243355.9032,628.0625048,11.31989245,,4.216424684,Chennai,Enterprise,,,Yes,2021-05-25,,
CUST-01517,29.4 years,70308.08132,616.7377616,11.84020209,7,4.660308455,Bengaluru,Enterprise,F,N,No,2025-03-25,Unknown,
CUST-01430,46.94598688,85047.69882,,4.607051969,3,,Mumbai,,Male,no,No,2024-12-27,referral,
CUST-00865,74.19481506,,,,24,4.408043498,,Consumer,,1,No,2023-05-31,,N/A
CUST-00422,27.95122131,47130.94609,654.1724069,10.56879163,4,4.324808107,,Consumer,F,Yes,No,2022-03-06,Social,???
CUST-00637,35.72091391,45890.95396,805.8490935,1.206751122,6,-999,Delhi,Enterprise,f,no,No,11/10/2022,Unknown,N/A
CUST-01407,41.0708822,81259.45725,,9.4780134,2,3.638678383,Hyderabad,SMB,m,1,No,2024-12-03,,
CUST-00800,38.46695848,"$38,605",751.9981943,11.90735378,,3.854590259,Bengaluru,Consumer,m,No,Yes,2023-03-26,email,good
CUST-01404,32.10013262,98086.85469,786.6442021,3.219102706,6,3.343316857,Bengaluru,Consumer,f,Yes,No,2024-11-30,,
CUST-00616,22.6083842,"$37,860",743.4711918,10.06258003,11,3.834857534,Delhi,consumer,M,0,No,2022-09-19,Google Ads,
CUST-00295,35.15779683,,610 pts,3.219331311,4,4.619070544,Kolkata,Enterprise,m,Yes,No,2021-10-27,Referral,N/A
CUST-00924,31.14260937,38585.72983,623.4827747,1.810411084,7,4.656170633,Mumbai,SMB,Female,No,No,,website,???
CUST-01269,45.80298807,46300.83187,688.9390537,8.564163792,6,3.45814467,Hyderabad,SMB,f,,No,2024-07-16,Website,
